42,ORCL,1.5_5,PUT,LONG,33.5
42,ORCL,1.5_5,191.9
43,AET,1.5_5,CALL,LONG,49.0
43,AET,1.5_5,CALL,SHORT,48.5
43,AET,1.5_5,PUT,SHORT,46.5
43,AET,1.5_5,PUT,LONG,46.0
43,AET,1.5_5,190.9
44,CHK,1.5_5,CALL,LONG,21.0
44,CHK,1.5_5,CALL,SHORT,20.5
44,CHK,1.5_5,PUT,SHORT,19.0
44,CHK,1.5_5,PUT,LONG,18.5
44,CHK,1.5_5,188.70000000000002
45,AAPL,1.5_5,CALL,LONG,450.0
45,AAPL,1.5_5,CALL,SHORT,445.0
45,AAPL,1.5_5,PUT,SHORT,420.0
45,AAPL,1.5_5,PUT,LONG,415.0
45,AAPL,1.5_5,188.25000000000003
46,MRK,1.5_5,CALL,LONG,43.5
46,MRK,1.5_5,CALL,SHORT,43.0
46,MRK,1.5_5,PUT,SHORT,42.0
46,MRK,1.5_5,PUT,LONG,41.5
46,MRK,1.5_5,185.39999999999998
47,WAG,1.5_5,CALL,LONG,42.5
47,WAG,1.5_5,CALL,SHORT,42.0
47,WAG,1.5_5,PUT,SHORT,40.5
47,WAG,1.5_5,PUT,LONG,40.0
47,WAG,1.5_5,182.2
48,DNDN,1.5_5,CALL,LONG,6.5
48,DNDN,1.5_5,CALL,SHORT,6.0
48,DNDN,1.5_5,PUT,SHORT,5.5
48,DNDN,1.5_5,PUT,LONG,5.0
48,DNDN,1.5_5,178.0
49,X,1.5_5,CALL,LONG,21.5
49,X,1.5_5,CALL,SHORT,21.0
49,X,1.5_5,PUT,SHORT,19.5
49,X,1.5_5,PUT,LONG,19.0
49,X,1.5_5,177.40000000000003
50,BBY,1.5_5,CALL,LONG,18.5
50,BBY,1.5_5,CALL,SHORT,18.0
50,BBY,1.5_5,PUT,SHORT,16.5
50,BBY,1.5_5,PUT,LONG,16.0
50,BBY,1.5_5,177.29999999999995
51,STX,1.5_5,CALL,LONG,34.0
51,STX,1.5_5,CALL,SHORT,33.5
51,STX,1.5_5,PUT,SHORT,31.0
51,STX,1.5_5,PUT,LONG,30.5
51,STX,1.5_5,176.6
52,WLT,1.5_5,CALL,LONG,32.0
52,WLT,1.5_5,CALL,SHORT,31.5
52,WLT,1.5_5,PUT,SHORT,28.5
52,WLT,1.5_5,PUT,LONG,28.0
52,WLT,1.5_5,171.8
53,RUT,1.5_5,CALL,LONG,935.0
53,RUT,1.5_5,CALL,SHORT,930.0
53,RUT,1.5_5,PUT,SHORT,900.0
53,RUT,1.5_5,PUT,LONG,895.0
53,RUT,1.5_5,168.94000000000003
54,MS,1.5_5,CALL,LONG,23.5
54,MS,1.5_5,CALL,SHORT,23.0
54,MS,1.5_5,PUT,SHORT,21.5
54,MS,1.5_5,PUT,LONG,21.0
54,MS,1.5_5,166.70000000000002
55,FXI,1.5_5,CALL,LONG,40.0
55,FXI,1.5_5,CALL,SHORT,39.5
55,FXI,1.5_5,PUT,SHORT,38.0
55,FXI,1.5_5,PUT,LONG,37.5
55,FXI,1.5_5,164.20000000000002
56,MCO,1.5_5,CALL,LONG,51.0
56,MCO,1.5_5,CALL,SHORT,50.5
56,MCO,1.5_5,PUT,SHORT,47.5
56,MCO,1.5_5,PUT,LONG,47.0
56,MCO,1.5_5,163.40000000000003
57,GM,1.5_5,CALL,LONG,28.5
57,GM,1.5_5,CALL,SHORT,28.0
57,GM,1.5_5,PUT,SHORT,26.5
57,GM,1.5_5,PUT,LONG,26.0
57,GM,1.5_5,161.0
58,MHP,1.5_5,CALL,LONG,49.0
58,MHP,1.5_5,CALL,SHORT,48.5
58,MHP,1.5_5,PUT,SHORT,46.0
58,MHP,1.5_5,PUT,LONG,45.5
58,MHP,1.5_5,156.50000000000003
59,USO,1.5_5,CALL,LONG,34.0
59,USO,1.5_5,CALL,SHORT,33.5
59,USO,1.5_5,PUT,SHORT,32.0
59,USO,1.5_5,PUT,LONG,31.5
59,USO,1.5_5,149.89999999999998
60,EEM,1.5_5,CALL,LONG,44.5
60,EEM,1.5_5,CALL,SHORT,44.0
60,EEM,1.5_5,PUT,SHORT,42.5
60,EEM,1.5_5,PUT,LONG,42.0
60,EEM,1.5_5,148.5
61,APA,1.5_5,CALL,LONG,77.5
61,APA,1.5_5,CALL,SHORT,75.0
61,APA,1.5_5,PUT,SHORT,72.5
61,APA,1.5_5,PUT,LONG,70.0
61,APA,1.5_5,142.85999999999999
62,KORS,1.5_5,CALL,LONG,65.0
62,KORS,1.5_5,CALL,SHORT,62.5
62,KORS,1.5_5,PUT,SHORT,57.5
62,KORS,1.5_5,PUT,LONG,55.0
62,KORS,1.5_5,141.98
63,TNA,1.5_5,CALL,LONG,85.0
63,TNA,1.5_5,CALL,SHORT,82.5
63,TNA,1.5_5,PUT,SHORT,75.0
63,TNA,1.5_5,PUT,LONG,72.5
63,TNA,1.5_5,140.26
64,HAL,1.5_5,CALL,LONG,42.5
64,HAL,1.5_5,CALL,SHORT,42.0
64,HAL,1.5_5,PUT,SHORT,39.5
64,HAL,1.5_5,PUT,LONG,39.0
64,HAL,1.5_5,139.7
65,JPM,1.5_5,CALL,LONG,51.0
65,JPM,1.5_5,CALL,SHORT,50.5
65,JPM,1.5_5,PUT,SHORT,47.5
65,JPM,1.5_5,PUT,LONG,47.0
65,JPM,1.5_5,139.5
66,CSCO,1.5_5,CALL,LONG,22.0
66,CSCO,1.5_5,CALL,SHORT,21.5
66,CSCO,1.5_5,PUT,SHORT,20.5
66,CSCO,1.5_5,PUT,LONG,20.0
66,CSCO,1.5_5,137.6
67,NEM,1.5_5,CALL,LONG,41.5
67,NEM,1.5_5,CALL,SHORT,41.0
67,NEM,1.5_5,PUT,SHORT,38.5
67,NEM,1.5_5,PUT,LONG,38.0
67,NEM,1.5_5,135.7
68,MSFT,1.5_5,CALL,LONG,29.0
68,MSFT,1.5_5,CALL,SHORT,28.5
68,MSFT,1.5_5,PUT,SHORT,27.5
68,MSFT,1.5_5,PUT,LONG,27.0
68,MSFT,1.5_5,133.0
69,WYNN,1.5_5,CALL,LONG,125.0
69,WYNN,1.5_5,CALL,SHORT,120.0
69,WYNN,1.5_5,PUT,SHORT,115.0
69,WYNN,1.5_5,PUT,LONG,110.0
69,WYNN,1.5_5,132.66
70,WFC,1.5_5,CALL,LONG,36.5
70,WFC,1.5_5,CALL,SHORT,36.0
70,WFC,1.5_5,PUT,SHORT,34.5
70,WFC,1.5_5,PUT,LONG,34.0
70,WFC,1.5_5,132.0
71,ANR,1.5_5,CALL,LONG,8.5
71,ANR,1.5_5,CALL,SHORT,8.0
71,ANR,1.5_5,PUT,SHORT,7.0
71,ANR,1.5_5,PUT,LONG,6.5
71,ANR,1.5_5,130.0
72,XME,1.5_5,CALL,LONG,41.5
72,XME,1.5_5,CALL,SHORT,41.0
72,XME,1.5_5,PUT,SHORT,38.5
72,XME,1.5_5,PUT,LONG,38.0
72,XME,1.5_5,129.90000000000003
73,BIDU,1.5_5,CALL,LONG,100.0
73,BIDU,1.5_5,CALL,SHORT,97.5
73,BIDU,1.5_5,PUT,SHORT,90.0
73,BIDU,1.5_5,PUT,LONG,87.5
73,BIDU,1.5_5,128.62
74,LVS,1.5_5,CALL,LONG,55.0
74,LVS,1.5_5,CALL,SHORT,52.5
74,LVS,1.5_5,PUT,SHORT,50.0
74,LVS,1.5_5,PUT,LONG,47.5
74,LVS,1.5_5,120.92
75,SLV,1.5_5,CALL,LONG,29.0
75,SLV,1.5_5,CALL,SHORT,28.5
75,SLV,1.5_5,PUT,SHORT,27.0
75,SLV,1.5_5,PUT,LONG,26.5
75,SLV,1.5_5,119.7
76,LULU,1.5_5,CALL,LONG,72.5
76,LULU,1.5_5,CALL,SHORT,70.0
76,LULU,1.5_5,PUT,SHORT,65.0
76,LULU,1.5_5,PUT,LONG,62.5
76,LULU,1.5_5,119.32000000000001
77,FAS,1.5_5,CALL,LONG,160.0
77,FAS,1.5_5,CALL,SHORT,155.0
77,FAS,1.5_5,PUT,SHORT,140.0
77,FAS,1.5_5,PUT,LONG,135.0
77,FAS,1.5_5,118.15000000000002
78,VZ,1.5_5,CALL,LONG,48.0
78,VZ,1.5_5,CALL,SHORT,47.5
78,VZ,1.5_5,PUT,SHORT,46.0
78,VZ,1.5_5,PUT,LONG,45.5
78,VZ,1.5_5,118.10000000000001
79,XEO,1.5_5,CALL,LONG,700.0
79,XEO,1.5_5,CALL,SHORT,695.0
79,XEO,1.5_5,PUT,SHORT,675.0
79,XEO,1.5_5,PUT,LONG,670.0
79,XEO,1.5_5,117.85000000000001
80,OEX,1.5_5,CALL,LONG,700.0
80,OEX,1.5_5,CALL,SHORT,695.0
80,OEX,1.5_5,PUT,SHORT,675.0
80,OEX,1.5_5,PUT,LONG,670.0
80,OEX,1.5_5,117.85000000000001
81,MCP,1.5_5,CALL,LONG,7.0
81,MCP,1.5_5,CALL,SHORT,6.5
81,MCP,1.5_5,PUT,SHORT,5.5
81,MCP,1.5_5,PUT,LONG,5.0
81,MCP,1.5_5,117.69999999999999
82,AMRN,1.5_5,CALL,LONG,8.5
82,AMRN,1.5_5,CALL,SHORT,8.0
82,AMRN,1.5_5,PUT,SHORT,7.0
82,AMRN,1.5_5,PUT,LONG,6.5
82,AMRN,1.5_5,114.39999999999999
83,TZA,1.5_5,CALL,LONG,11.5
83,TZA,1.5_5,CALL,SHORT,11.0
83,TZA,1.5_5,PUT,SHORT,10.0
83,TZA,1.5_5,PUT,LONG,9.5
83,TZA,1.5_5,114.3
84,BMY,1.5_5,CALL,LONG,38.5
84,BMY,1.5_5,CALL,SHORT,38.0
84,BMY,1.5_5,PUT,SHORT,36.5
84,BMY,1.5_5,PUT,LONG,36.0
84,BMY,1.5_5,110.0
85,DELL,1.5_5,CALL,LONG,15.0
85,DELL,1.5_5,CALL,SHORT,14.5
85,DELL,1.5_5,PUT,SHORT,13.5
85,DELL,1.5_5,PUT,LONG,13.0
85,DELL,1.5_5,107.80000000000001
86,BK,1.5_5,CALL,LONG,28.5
86,BK,1.5_5,CALL,SHORT,28.0
86,BK,1.5_5,PUT,SHORT,26.5
86,BK,1.5_5,PUT,LONG,26.0
86,BK,1.5_5,105.19999999999999
87,WFM,1.5_5,CALL,LONG,90.0
87,WFM,1.5_5,CALL,SHORT,87.5
87,WFM,1.5_5,PUT,SHORT,82.5
87,WFM,1.5_5,PUT,LONG,80.0
87,WFM,1.5_5,104.1
88,QCOM,1.5_5,CALL,LONG,70.0
88,QCOM,1.5_5,CALL,SHORT,67.5
88,QCOM,1.5_5,PUT,SHORT,65.0
88,QCOM,1.5_5,PUT,LONG,62.5
88,QCOM,1.5_5,103.18
89,CF,1.5_5,CALL,LONG,215.0
89,CF,1.5_5,CALL,SHORT,210.0
89,CF,1.5_5,PUT,SHORT,195.0
89,CF,1.5_5,PUT,LONG,190.0
89,CF,1.5_5,101.32999999999998
90,PM,1.5_5,CALL,LONG,95.0
90,PM,1.5_5,CALL,SHORT,92.5
90,PM,1.5_5,PUT,SHORT,90.0
90,PM,1.5_5,PUT,LONG,87.5
90,PM,1.5_5,100.68
91,EMC,1.5_5,CALL,LONG,24.5
91,EMC,1.5_5,CALL,SHORT,24.0
91,EMC,1.5_5,PUT,SHORT,22.5
91,EMC,1.5_5,PUT,LONG,22.0
91,EMC,1.5_5,97.8
92,POT,1.5_5,CALL,LONG,41.5
92,POT,1.5_5,CALL,SHORT,41.0
92,POT,1.5_5,PUT,SHORT,38.5
92,POT,1.5_5,PUT,LONG,38.0
92,POT,1.5_5,97.6
93,WMB,1.5_5,CALL,LONG,35.5
93,WMB,1.5_5,CALL,SHORT,35.0
93,WMB,1.5_5,PUT,SHORT,33.0
93,WMB,1.5_5,PUT,LONG,32.5
93,WMB,1.5_5,95.3
94,GDX,1.5_5,CALL,LONG,39.0
94,GDX,1.5_5,CALL,SHORT,38.5
94,GDX,1.5_5,PUT,SHORT,35.5
94,GDX,1.5_5,PUT,LONG,35.0
94,GDX,1.5_5,94.9
95,APC,1.5_5,CALL,LONG,85.0
95,APC,1.5_5,CALL,SHORT,82.5
95,APC,1.5_5,PUT,SHORT,77.5
95,APC,1.5_5,PUT,LONG,75.0
95,APC,1.5_5,94.67999999999999
96,APOL,1.5_5,CALL,LONG,18.0
96,APOL,1.5_5,CALL,SHORT,17.5
96,APOL,1.5_5,PUT,SHORT,15.5
96,APOL,1.5_5,PUT,LONG,15.0
96,APOL,1.5_5,93.3
97,HPQ,1.5_5,CALL,LONG,21.5
97,HPQ,1.5_5,CALL,SHORT,21.0
97,HPQ,1.5_5,PUT,SHORT,19.0
97,HPQ,1.5_5,PUT,LONG,18.5
97,HPQ,1.5_5,92.5
98,DECK,1.5_5,CALL,LONG,51.5
98,DECK,1.5_5,CALL,SHORT,51.0
98,DECK,1.5_5,PUT,SHORT,42.0
98,DECK,1.5_5,PUT,LONG,41.5
98,DECK,1.5_5,89.7
99,MCD,1.5_5,CALL,LONG,100.0
99,MCD,1.5_5,CALL,SHORT,97.5
99,MCD,1.5_5,PUT,SHORT,95.0
99,MCD,1.5_5,PUT,LONG,92.5
99,MCD,1.5_5,89.34
100,VALE,1.5_5,CALL,LONG,20.0
100,VALE,1.5_5,CALL,SHORT,19.5
100,VALE,1.5_5,PUT,SHORT,18.0
100,VALE,1.5_5,PUT,LONG,17.5
100,VALE,1.5_5,86.8
101,MRVL,1.5_5,CALL,LONG,11.5
101,MRVL,1.5_5,CALL,SHORT,11.0
101,MRVL,1.5_5,PUT,SHORT,10.0
101,MRVL,1.5_5,PUT,LONG,9.5
101,MRVL,1.5_5,86.30000000000001
102,HLF,1.5_5,CALL,LONG,44.0
102,HLF,1.5_5,CALL,SHORT,43.5
102,HLF,1.5_5,PUT,SHORT,36.5
102,HLF,1.5_5,PUT,LONG,36.0
102,HLF,1.5_5,85.3
103,MGM,1.5_5,CALL,LONG,13.5
103,MGM,1.5_5,CALL,SHORT,13.0
103,MGM,1.5_5,PUT,SHORT,12.0
103,MGM,1.5_5,PUT,LONG,11.5
103,MGM,1.5_5,85.19999999999999
104,BAC,1.5_5,CALL,LONG,12.5
104,BAC,1.5_5,CALL,SHORT,12.0
104,BAC,1.5_5,PUT,SHORT,11.0
104,BAC,1.5_5,PUT,LONG,10.5
104,BAC,1.5_5,85.0
105,S,1.5_5,CALL,LONG,6.5
105,S,1.5_5,CALL,SHORT,6.0
105,S,1.5_5,PUT,SHORT,5.5
105,S,1.5_5,PUT,LONG,5.0
105,S,1.5_5,80.19999999999999
106,T,1.5_5,CALL,LONG,37.5
106,T,1.5_5,CALL,SHORT,37.0
106,T,1.5_5,PUT,SHORT,35.5
106,T,1.5_5,PUT,LONG,35.0
106,T,1.5_5,78.70000000000002
107,NVDA,1.5_5,CALL,LONG,13.5
107,NVDA,1.5_5,CALL,SHORT,13.0
107,NVDA,1.5_5,PUT,SHORT,12.0
107,NVDA,1.5_5,PUT,LONG,11.5
107,NVDA,1.5_5,76.8
108,GS,1.5_5,CALL,LONG,160.0
108,GS,1.5_5,CALL,SHORT,155.0
108,GS,1.5_5,PUT,SHORT,145.0
108,GS,1.5_5,PUT,LONG,140.0
108,GS,1.5_5,70.36
109,OXY,1.5_5,CALL,LONG,87.5
109,OXY,1.5_5,CALL,SHORT,85.0
109,OXY,1.5_5,PUT,SHORT,80.0
109,OXY,1.5_5,PUT,LONG,77.5
109,OXY,1.5_5,68.56
110,FAZ,1.5_5,CALL,LONG,13.0
110,FAZ,1.5_5,CALL,SHORT,12.5
110,FAZ,1.5_5,PUT,SHORT,11.0
110,FAZ,1.5_5,PUT,LONG,10.5
110,FAZ,1.5_5,67.8
111,M,1.5_5,CALL,LONG,43.0
111,M,1.5_5,CALL,SHORT,42.5
111,M,1.5_5,PUT,SHORT,39.0
111,M,1.5_5,PUT,LONG,38.5
111,M,1.5_5,65.69999999999999
112,PFE,1.5_5,CALL,LONG,28.5
112,PFE,1.5_5,CALL,SHORT,28.0
112,PFE,1.5_5,PUT,SHORT,27.0
112,PFE,1.5_5,PUT,LONG,26.5
112,PFE,1.5_5,63.70000000000001
113,SLB,1.5_5,CALL,LONG,82.5
113,SLB,1.5_5,CALL,SHORT,80.0
113,SLB,1.5_5,PUT,SHORT,75.0
113,SLB,1.5_5,PUT,LONG,72.5
113,SLB,1.5_5,63.46000000000001
114,XLB,1.5_5,CALL,LONG,40.0
114,XLB,1.5_5,CALL,SHORT,39.5
114,XLB,1.5_5,PUT,SHORT,37.5
114,XLB,1.5_5,PUT,LONG,37.0
114,XLB,1.5_5,62.5
115,DE,1.5_5,CALL,LONG,92.5
115,DE,1.5_5,CALL,SHORT,90.0
115,DE,1.5_5,PUT,SHORT,85.0
115,DE,1.5_5,PUT,LONG,82.5
115,DE,1.5_5,57.14
116,ABX,1.5_5,CALL,LONG,31.5
116,ABX,1.5_5,CALL,SHORT,31.0
116,ABX,1.5_5,PUT,SHORT,28.0
116,ABX,1.5_5,PUT,LONG,27.5
116,ABX,1.5_5,56.99999999999999
117,LOW,1.5_5,CALL,LONG,40.5
117,LOW,1.5_5,CALL,SHORT,40.0
117,LOW,1.5_5,PUT,SHORT,36.5
117,LOW,1.5_5,PUT,LONG,36.0
117,LOW,1.5_5,54.69999999999999
118,UNH,1.5_5,CALL,LONG,57.5
118,UNH,1.5_5,CALL,SHORT,55.0
118,UNH,1.5_5,PUT,SHORT,52.5
118,UNH,1.5_5,PUT,LONG,50.0
118,UNH,1.5_5,54.6
119,INTC,1.5_5,CALL,LONG,22.5
119,INTC,1.5_5,CALL,SHORT,22.0
119,INTC,1.5_5,PUT,SHORT,20.5
119,INTC,1.5_5,PUT,LONG,20.0
119,INTC,1.5_5,54.39999999999999
120,JOY,1.5_5,CALL,LONG,67.5
120,JOY,1.5_5,CALL,SHORT,65.0
120,JOY,1.5_5,PUT,SHORT,57.5
120,JOY,1.5_5,PUT,LONG,55.0
120,JOY,1.5_5,53.239999999999995
121,LNKD,1.5_5,CALL,LONG,190.0
121,LNKD,1.5_5,CALL,SHORT,185.0
121,LNKD,1.5_5,PUT,SHORT,160.0
121,LNKD,1.5_5,PUT,LONG,155.0
121,LNKD,1.5_5,52.23
122,COP,1.5_5,CALL,LONG,62.5
122,COP,1.5_5,CALL,SHORT,60.0
122,COP,1.5_5,PUT,SHORT,55.0
122,COP,1.5_5,PUT,LONG,52.5
122,COP,1.5_5,50.92
123,GPS,1.5_5,CALL,LONG,36.0
123,GPS,1.5_5,CALL,SHORT,35.5
123,GPS,1.5_5,PUT,SHORT,32.0
123,GPS,1.5_5,PUT,LONG,31.5
123,GPS,1.5_5,50.10000000000001
124,V,1.5_5,CALL,LONG,170.0
124,V,1.5_5,CALL,SHORT,165.0
124,V,1.5_5,PUT,SHORT,155.0
124,V,1.5_5,PUT,LONG,150.0
124,V,1.5_5,49.86
125,GLD,1.5_5,CALL,LONG,160.0
125,GLD,1.5_5,CALL,SHORT,155.0
125,GLD,1.5_5,PUT,SHORT,150.0
125,GLD,1.5_5,PUT,LONG,145.0
125,GLD,1.5_5,48.78
126,SNDK,1.5_5,CALL,LONG,55.0
126,SNDK,1.5_5,CALL,SHORT,52.5
126,SNDK,1.5_5,PUT,SHORT,47.5
126,SNDK,1.5_5,PUT,LONG,45.0
126,SNDK,1.5_5,48.040000000000006
127,YUM,1.5_5,CALL,LONG,70.0
127,YUM,1.5_5,CALL,SHORT,67.5
127,YUM,1.5_5,PUT,SHORT,62.5
127,YUM,1.5_5,PUT,LONG,60.0
127,YUM,1.5_5,41.48
128,UTX,1.5_5,CALL,LONG,95.0
128,UTX,1.5_5,CALL,SHORT,92.5
128,UTX,1.5_5,PUT,SHORT,87.5
128,UTX,1.5_5,PUT,LONG,85.0
128,UTX,1.5_5,41.17999999999999
129,CAT,1.5_5,CALL,LONG,97.5
129,CAT,1.5_5,CALL,SHORT,95.0
129,CAT,1.5_5,PUT,SHORT,87.5
129,CAT,1.5_5,PUT,LONG,85.0
129,CAT,1.5_5,40.94
130,PG,1.5_5,CALL,LONG,80.0
130,PG,1.5_5,CALL,SHORT,77.5
130,PG,1.5_5,PUT,SHORT,75.0
130,PG,1.5_5,PUT,LONG,72.5
130,PG,1.5_5,39.94
131,COST,1.5_5,CALL,LONG,110.0
131,COST,1.5_5,CALL,SHORT,105.0
131,COST,1.5_5,PUT,SHORT,100.0
131,COST,1.5_5,PUT,LONG,95.0
131,COST,1.5_5,38.45
132,EBAY,1.5_5,CALL,LONG,60.0
132,EBAY,1.5_5,CALL,SHORT,57.5
132,EBAY,1.5_5,PUT,SHORT,52.5
132,EBAY,1.5_5,PUT,LONG,50.0
132,EBAY,1.5_5,36.14
133,SPY,1.5_5,CALL,LONG,160.0
133,SPY,1.5_5,CALL,SHORT,155.0
133,SPY,1.5_5,PUT,SHORT,150.0
133,SPY,1.5_5,PUT,LONG,145.0
133,SPY,1.5_5,35.99
134,GE,1.5_5,CALL,LONG,24.5
134,GE,1.5_5,CALL,SHORT,24.0
134,GE,1.5_5,PUT,SHORT,22.5
134,GE,1.5_5,PUT,LONG,22.0
134,GE,1.5_5,35.099999999999994
135,ACN,1.5_5,CALL,LONG,80.0
135,ACN,1.5_5,CALL,SHORT,77.5
135,ACN,1.5_5,PUT,SHORT,72.5
135,ACN,1.5_5,PUT,LONG,70.0
135,ACN,1.5_5,34.5
136,F,1.5_5,CALL,LONG,13.5
136,F,1.5_5,CALL,SHORT,13.0
136,F,1.5_5,PUT,SHORT,12.0
136,F,1.5_5,PUT,LONG,11.5
136,F,1.5_5,34.099999999999994
137,IWM,1.5_5,CALL,LONG,95.0
137,IWM,1.5_5,CALL,SHORT,92.5
137,IWM,1.5_5,PUT,SHORT,87.5
137,IWM,1.5_5,PUT,LONG,85.0
137,IWM,1.5_5,33.440000000000005
138,TLT,1.5_5,CALL,LONG,125.0
138,TLT,1.5_5,CALL,SHORT,120.0
138,TLT,1.5_5,PUT,SHORT,115.0
138,TLT,1.5_5,PUT,LONG,110.0
138,TLT,1.5_5,32.16
139,XLF,1.5_5,CALL,LONG,18.5
139,XLF,1.5_5,CALL,SHORT,18.0
139,XLF,1.5_5,PUT,SHORT,17.0
139,XLF,1.5_5,PUT,LONG,16.5
139,XLF,1.5_5,32.0
140,SBUX,1.5_5,CALL,LONG,60.0
140,SBUX,1.5_5,CALL,SHORT,57.5
140,SBUX,1.5_5,PUT,SHORT,52.5
140,SBUX,1.5_5,PUT,LONG,50.0
140,SBUX,1.5_5,30.94
141,BA,1.5_5,CALL,LONG,82.5
141,BA,1.5_5,CALL,SHORT,80.0
141,BA,1.5_5,PUT,SHORT,75.0
141,BA,1.5_5,PUT,LONG,72.5
141,BA,1.5_5,29.74
142,IOC,1.5_5,CALL,LONG,75.0
142,IOC,1.5_5,CALL,SHORT,72.5
142,IOC,1.5_5,PUT,SHORT,60.0
142,IOC,1.5_5,PUT,LONG,57.5
142,IOC,1.5_5,27.92
143,HES,1.5_5,CALL,LONG,72.5
143,HES,1.5_5,CALL,SHORT,70.0
143,HES,1.5_5,PUT,SHORT,62.5
143,HES,1.5_5,PUT,LONG,60.0
143,HES,1.5_5,27.680000000000003
144,UNP,1.5_5,CALL,LONG,145.0
144,UNP,1.5_5,CALL,SHORT,140.0
144,UNP,1.5_5,PUT,SHORT,130.0
144,UNP,1.5_5,PUT,LONG,125.0
144,UNP,1.5_5,27.21
145,BAX,1.5_5,CALL,LONG,75.0
145,BAX,1.5_5,CALL,SHORT,72.5
145,BAX,1.5_5,PUT,SHORT,67.5
145,BAX,1.5_5,PUT,LONG,65.0
145,BAX,1.5_5,25.460000000000004
146,CRM,1.5_5,CALL,LONG,200.0
146,CRM,1.5_5,CALL,SHORT,195.0
146,CRM,1.5_5,PUT,SHORT,170.0
146,CRM,1.5_5,PUT,LONG,165.0
146,CRM,1.5_5,24.06
147,COF,1.5_5,CALL,LONG,57.5
147,COF,1.5_5,CALL,SHORT,55.0
147,COF,1.5_5,PUT,SHORT,50.0
147,COF,1.5_5,PUT,LONG,47.5
147,COF,1.5_5,20.900000000000002
148,XOM,1.5_5,CALL,LONG,95.0
148,XOM,1.5_5,CALL,SHORT,92.5
148,XOM,1.5_5,PUT,SHORT,87.5
148,XOM,1.5_5,PUT,LONG,85.0
148,XOM,1.5_5,20.68
149,TIF,1.5_5,CALL,LONG,75.0
149,TIF,1.5_5,CALL,SHORT,72.5
149,TIF,1.5_5,PUT,SHORT,65.0
149,TIF,1.5_5,PUT,LONG,62.5
149,TIF,1.5_5,19.900000000000002
150,XLE,1.5_5,CALL,LONG,82.5
150,XLE,1.5_5,CALL,SHORT,80.0
150,XLE,1.5_5,PUT,SHORT,75.0
150,XLE,1.5_5,PUT,LONG,72.5
150,XLE,1.5_5,19.86
151,GRPN,1.5_5,CALL,LONG,6.5
151,GRPN,1.5_5,CALL,SHORT,6.0
151,GRPN,1.5_5,PUT,SHORT,4.0
151,GRPN,1.5_5,PUT,LONG,3.5
151,GRPN,1.5_5,18.700000000000003
152,HON,1.5_5,CALL,LONG,75.0
152,HON,1.5_5,CALL,SHORT,72.5
152,HON,1.5_5,PUT,SHORT,67.5
152,HON,1.5_5,PUT,LONG,65.0
152,HON,1.5_5,17.84
153,JNJ,1.5_5,CALL,LONG,80.0
153,JNJ,1.5_5,CALL,SHORT,77.5
153,JNJ,1.5_5,PUT,SHORT,75.0
153,JNJ,1.5_5,PUT,LONG,72.5
153,JNJ,1.5_5,17.32
154,WMT,1.5_5,CALL,LONG,77.5
154,WMT,1.5_5,CALL,SHORT,75.0
154,WMT,1.5_5,PUT,SHORT,70.0
154,WMT,1.5_5,PUT,LONG,67.5
154,WMT,1.5_5,16.439999999999998
155,EWJ,1.5_5,CALL,LONG,11.0
155,EWJ,1.5_5,CALL,SHORT,10.5
155,EWJ,1.5_5,PUT,SHORT,10.0
155,EWJ,1.5_5,PUT,LONG,9.5
155,EWJ,1.5_5,16.400000000000002
156,FXE,1.5_5,CALL,LONG,135.0
156,FXE,1.5_5,CALL,SHORT,130.0
156,FXE,1.5_5,PUT,SHORT,125.0
156,FXE,1.5_5,PUT,LONG,120.0
156,FXE,1.5_5,14.75
157,ISRG,1.5_5,CALL,LONG,600.0
157,ISRG,1.5_5,CALL,SHORT,595.0
157,ISRG,1.5_5,PUT,SHORT,510.0
157,ISRG,1.5_5,PUT,LONG,505.0
157,ISRG,1.5_5,13.15
158,SSO,1.5_5,CALL,LONG,75.0
158,SSO,1.5_5,CALL,SHORT,72.5
158,SSO,1.5_5,PUT,SHORT,65.0
158,SSO,1.5_5,PUT,LONG,62.5
158,SSO,1.5_5,12.919999999999998
159,UPS,1.5_5,CALL,LONG,87.5
159,UPS,1.5_5,CALL,SHORT,85.0
159,UPS,1.5_5,PUT,SHORT,80.0
159,UPS,1.5_5,PUT,LONG,77.5
159,UPS,1.5_5,12.3
160,YHOO,1.5_5,CALL,LONG,23.5
160,YHOO,1.5_5,CALL,SHORT,23.0
160,YHOO,1.5_5,PUT,SHORT,21.0
160,YHOO,1.5_5,PUT,LONG,20.5
160,YHOO,1.5_5,12.0
161,MON,1.5_5,CALL,LONG,110.0
161,MON,1.5_5,CALL,SHORT,105.0
161,MON,1.5_5,PUT,SHORT,95.0
161,MON,1.5_5,PUT,LONG,90.0
161,MON,1.5_5,10.7
162,AXP,1.5_5,CALL,LONG,67.5
162,AXP,1.5_5,CALL,SHORT,65.0
162,AXP,1.5_5,PUT,SHORT,60.0
162,AXP,1.5_5,PUT,LONG,57.5
162,AXP,1.5_5,10.24
163,CVX,1.5_5,CALL,LONG,125.0
163,CVX,1.5_5,CALL,SHORT,120.0
163,CVX,1.5_5,PUT,SHORT,110.0
163,CVX,1.5_5,PUT,LONG,105.0
163,CVX,1.5_5,10.13
164,MU,1.5_5,CALL,LONG,9.5
